LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
50000,1,2,1,33,0,0,0,0,0,0,46736,46288,47221,9410,6715,14823,3997,2335,6982,12376,8608,1144,1
131436,2,2,1,40,0,0,0,0,0,0,128181,130964,129697,98942,98177,97699,6704,5424,4347,3840,3624,3989,1
50000,2,2,1,44,0,0,0,0,0,0,586,586,586,586,586,586,273,273,273,273,273,0,1
500000,1,1,1,66,-1,-1,-1,-1,-1,-1,304,3388,2820,5462,7497,2986,3406,2856,5476,7500,2950,624,1
50000,1,2,1,41,-1,1,-1,-1,1,-1,657,390,390,568,300,479,122,390,568,122,671,671,1
20000,1,2,1,27,1,0,0,0,1,0,16541,17699,18287,18893,16277,9426,1605,1372,978,227,339,837,1
100000,1,2,1,40,0,0,1,1,1,0,5661,6392,7100,7803,7810,8572,889,1203,1203,447,1186,2406,1
159515,1,1,1,49,0,1,1,1,0,0,142472,146267,148669,143581,49100,50327,7634,6146,132,2072,2024,2000,1
239187,2,1,2,30,2,0,0,0,0,0,179784,183333,186582,190326,194004,197711,8035,7712,6971,6962,6840,7884,1
113870,1,2,1,43,1,2,1,1,1,1,58135,58204,59166,60150,61260,63293,1655,2570,2632,2570,3406,0,1
239656,1,2,2,31,0,0,0,0,0,0,232346,232567,235244,232698,42118,26400,8510,9368,5178,872,538,0,1
50000,1,1,2,25,0,0,0,0,0,0,8831,6154,5116,5843,4456,2025,1397,1437,1685,1065,761,761,1
80000,1,1,1,44,-1,0,-1,-1,-1,-1,3584,2592,24862,4580,1568,42421,2159,24862,4580,1568,42421,3677,1
70000,1,1,2,29,0,1,1,1,0,0,23556,23029,26413,26666,26584,25387,1020,4375,1368,1576,1009,2462,1
300000,2,1,1,47,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
422688,1,2,1,43,0,0,0,0,0,0,54956,27521,322391,327734,330792,327472,12575,300520,13848,12641,11834,11908,1
97434,1,3,2,39,0,0,0,0,0,0,89600,91203,92483,93406,55139,55803,4276,3925,3401,1486,2020,2230,1
80000,1,2,1,34,1,1,1,0,0,0,17454,22086,21627,22210,22751,23286,4884,114,1168,1000,1000,1083,1
10000,1,2,2,35,0,0,0,0,0,2,13683,9017,10107,10371,10445,9528,1148,1819,738,615,0,956,1
173305,1,1,1,33,2,0,0,0,0,0,27140,28311,29482,30077,30905,31673,1818,1843,1298,1400,1358,1777,1
50000,2,1,1,30,0,0,0,0,0,2,25337,26826,28057,30092,31170,48859,1997,1743,2814,1869,730,1873,1
20000,1,2,1,36,0,0,2,2,2,2,10098,12620,12126,13322,12909,13794,2847,0,1556,0,1152,0,1
207002,2,2,1,34,0,0,1,0,0,0,156536,161942,149193,128773,131423,134124,8363,5713,4675,4564,4805,5022,1
226422,1,2,1,43,0,0,0,0,0,0,236303,228161,222671,200030,170034,164628,7992,8164,7064,5996,5905,5355,1
192469,1,1,2,34,2,2,2,2,0,0,154967,166234,169602,165398,167993,176572,14253,7506,0,6445,11346,987,1
310000,1,1,1,43,0,1,1,1,2,1,260117,264582,263282,282282,283800,272133,10113,4621,24025,5938,4081,9669,1
153399,1,1,1,39,2,2,2,2,1,1,66691,69034,70454,70487,73848,79349,4046,3219,1782,5247,7079,1848,1
220000,1,1,2,34,-2,-2,-2,-1,-1,-1,465,323,323,390,390,485,323,647,404,323,451,367,1
170345,1,1,1,36,0,0,0,0,0,0,4609,1702,1444,1547,1576,10362,1365,1099,1354,1550,10336,4265,1
138753,1,2,2,43,2,0,0,0,0,0,84155,85167,86986,89065,89910,91803,3289,3283,3611,3202,3319,3362,1
250000,1,1,1,40,-1,-1,-1,0,-1,-1,359,359,515,743,1031,1501,359,515,587,1031,1501,156,1
80000,1,2,1,32,0,0,0,0,0,0,1482,8518,9939,10575,11750,11916,7979,1931,1829,1872,1906,914,1
60000,2,2,1,33,0,0,0,0,0,0,56134,54433,49779,43993,27555,28113,1913,1905,1498,1000,1019,1490,1
120000,1,1,1,33,0,-1,-1,-1,0,-1,821,204,49,1676,155,6617,359,359,2141,0,6617,0,1
10000,1,2,1,26,0,0,0,0,0,0,997,26,26,26,26,26,0,0,0,0,0,0,1
307766,1,1,1,33,-1,-1,-1,-1,-1,-1,829,13375,-4,378,15068,-100521,13375,99,621,15068,3470,222565,1
50000,2,2,1,33,0,0,0,0,0,0,7951,8932,9894,10179,10607,11294,1267,1270,578,593,1000,672,1
80000,1,1,1,28,1,2,1,1,1,1,62298,62544,63128,62871,63545,65556,2086,2598,2019,2039,3684,2601,1
110000,1,1,2,30,2,0,0,0,2,0,80834,82584,81579,85624,82699,84143,3808,2599,7064,917,3564,2034,1
100000,2,2,1,53,2,2,2,2,2,2,45328,48071,48958,49804,50790,51525,3809,2000,2000,2076,1694,686,1
80000,1,2,2,37,2,0,0,0,0,0,78738,77604,77041,70261,49220,47081,3156,2955,3043,1794,1812,1767,1
10000,1,2,2,36,0,0,0,-1,-1,0,3581,7606,4381,-4019,9871,9578,5204,1331,646,14537,245,50,1
360000,1,2,2,28,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,2,1,1,31,0,0,0,0,0,0,47268,38193,9878,8548,9584,9369,1751,1161,303,316,1100,36882,1
352827,1,2,2,33,0,0,0,0,0,0,340237,330046,327032,306492,308516,273552,14000,12000,10677,12000,11654,9283,1
20000,1,2,2,25,1,3,2,2,0,0,17188,16833,16436,16031,17004,18674,203,156,156,1264,1952,1780,1
50000,1,1,1,38,0,3,2,1,1,1,31915,31329,30743,29708,31049,32284,206,197,139,1874,1907,164,1
20000,1,2,1,44,0,0,2,1,0,0,7475,11024,10590,10189,537,805,3897,0,49,0,0,640,1
20000,1,2,1,52,1,2,2,1,0,0,3656,5809,6236,6133,8429,9290,2277,673,98,2413,1001,0,1
90000,2,1,1,28,-1,-1,-1,0,0,-1,671,1988,1780,1125,23,23,1988,1780,23,23,23,23,1
230000,2,1,2,31,1,2,2,2,0,0,206285,211106,213942,209698,213840,226099,9885,7872,969,8057,16030,3651,1
171745,1,2,1,45,0,-1,-1,-1,-1,0,3157,2466,2171,487,26828,5209,2466,2171,487,26828,3549,802,1
308901,1,1,1,42,2,2,2,2,2,2,208526,215153,221820,225228,225836,229064,11529,11699,8550,4851,6659,4977,1
192879,1,2,2,33,2,2,2,1,1,1,192651,194453,192681,188069,184944,185987,5795,5795,5151,6439,7287,4507,1
200000,2,1,2,29,1,2,2,2,0,0,63781,67224,68258,47380,46395,49269,4960,2819,570,1715,4246,1412,1
50000,1,2,1,35,0,0,0,0,0,0,50492,50131,49609,50138,30843,29157,2312,2200,1970,1104,1039,1068,1
238075,1,1,1,35,0,0,0,0,0,0,160662,159635,162318,163193,165266,167775,6929,8004,6133,29313,5064,5204,1
100000,1,1,1,32,0,1,2,0,0,0,99204,101969,98415,96835,98995,91060,6917,0,2188,5119,2249,9502,1
230000,2,1,2,32,-1,-1,-1,0,-1,-1,3585,5088,3287,3238,3308,4280,5091,3287,2312,3308,4413,5698,1
260000,2,1,1,28,0,1,-1,0,0,0,718,2059,10259,8609,7412,10190,2008,10259,260,34,2795,5354,1
100000,1,1,1,39,2,2,2,2,2,2,32107,34350,34415,36045,36920,36192,3078,857,2509,1712,0,2840,1
50000,1,3,1,52,0,0,0,0,0,0,44988,45402,36857,18288,18753,19233,1813,2137,1492,766,784,936,1
20000,1,2,1,35,0,1,1,0,0,0,19742,19663,20011,20395,19384,19423,1026,1030,1020,1458,992,1000,1
30000,2,2,1,35,0,0,0,0,0,0,25667,26459,27525,28505,29281,29974,1492,1496,1494,1267,1181,1452,1
10000,2,2,1,44,1,2,0,0,0,0,9577,9450,4619,4788,2535,2349,485,3272,3738,1724,1627,62,1
20000,1,2,1,23,0,0,0,0,0,0,17586,18377,19150,19299,19487,19779,1312,1307,683,724,841,784,1
140000,1,2,2,35,0,0,0,0,0,0,123625,125712,120733,120959,107473,106177,4435,4504,4102,3810,4007,3984,1
50000,1,2,2,26,1,1,1,1,1,0,35246,36322,37139,37847,37770,38776,1950,1706,1471,682,1702,1527,1
50000,1,1,1,30,1,1,0,1,0,0,50233,49850,50541,49986,50983,50677,1178,2390,1037,2547,1490,2712,1
360000,1,1,1,51,0,0,0,0,-1,0,32150,15307,10787,6897,1166,2611,8075,5889,2350,1171,2517,20396,1
200000,2,2,1,36,1,1,1,1,0,0,128500,131090,132745,131357,136097,142895,5663,4734,1647,6788,9083,3734,1
80000,1,1,1,54,2,2,2,2,2,2,63842,65186,66546,68295,69557,68742,2988,3000,3444,2977,426,4962,1
30000,1,1,1,37,1,1,0,0,0,0,14318,13979,9891,6680,2617,1981,508,1643,486,0,0,503,1
260000,1,1,1,47,0,-1,-1,-1,-1,0,337,448,452,981,1628,843,448,452,981,1628,806,951,1
60000,1,2,2,23,2,0,0,0,0,0,59558,60016,60597,60587,39940,39487,2725,2916,2351,1334,1432,940,1
20000,1,1,1,42,2,0,0,0,0,0,17075,17905,18778,19095,19299,19587,1458,1516,997,721,813,494,1
110498,2,2,1,28,0,0,1,2,1,1,18750,20965,16630,16881,9152,9236,2619,1196,950,47,671,102,1
120000,2,2,2,25,0,0,0,0,0,0,106246,106813,107314,102095,97092,83317,5033,4493,4025,3405,3251,3483,1
200000,1,2,1,28,2,2,5,5,5,5,2463,2463,2463,2463,2463,2463,0,0,0,0,0,0,1
40000,2,1,1,35,0,0,0,2,0,0,37419,38121,41203,40194,39433,37124,2000,4000,0,1542,2326,0,1
50000,1,3,1,43,0,0,0,0,0,0,48686,38579,853,1801,2749,2844,1059,853,948,948,94,0,1
50000,1,2,2,27,1,2,0,0,0,0,19436,17784,18426,18419,18507,18960,0,1004,624,524,693,618,1
110377,1,2,1,47,1,2,2,0,0,2,65107,69401,67822,69189,73328,72135,5405,101,2519,5294,105,2886,1
240000,2,1,1,36,1,1,-2,-2,-2,-2,7355,-1389,-1389,-1389,-1389,-1389,0,0,0,0,0,0,1
290000,2,1,1,33,-1,-1,-1,-1,0,0,345,406,685,421,2336,4595,406,685,421,1974,3755,0,1
113922,1,2,1,37,1,1,1,1,0,0,113200,115693,116251,110062,104680,87788,5568,4745,1608,5216,2248,9256,1
468705,1,2,1,35,0,0,0,0,0,0,168785,171178,178389,182837,183979,186069,7304,10071,9019,7019,8000,8014,1
10000,1,1,1,26,0,0,0,0,-1,-1,3020,3322,2760,1393,369,1249,2161,946,27,369,1249,0,1
30000,1,2,2,28,0,0,0,1,1,1,19381,20732,22481,22826,24413,23913,1990,2088,1018,1972,27,1000,1
50000,1,1,1,37,0,0,0,0,0,0,50587,48138,33030,28523,28790,29801,2043,1985,1956,2000,1975,1952,1
149923,1,2,2,27,0,0,1,0,0,0,57514,58583,56521,48161,49246,36933,4992,445,2000,2044,2037,760,1
87410,1,2,2,30,0,0,0,-1,0,0,49444,1828,1854,53913,56482,42067,1000,1741,57641,4223,1851,1407,1
140000,1,2,1,52,2,0,0,0,0,0,88805,90978,92338,94177,91282,93070,3894,3478,3494,3290,3283,3271,1
120000,1,2,1,45,2,2,2,1,1,2,40591,41729,43202,43949,45172,46157,2058,2397,1711,2153,1811,1894,1
50000,1,1,1,35,0,0,0,0,0,0,3509,4657,5705,5892,5865,5980,1214,1219,428,212,230,206,1
50000,2,2,2,50,0,0,0,0,0,0,26675,26913,27517,27519,27637,27865,1721,1742,1105,1119,1200,1016,1
50000,1,2,1,31,1,2,1,1,0,0,56150,55283,55558,54246,52307,53088,1474,2586,1060,1926,4129,2814,1
32650,1,2,1,37,1,0,0,0,0,0,30279,30132,18693,14542,13616,13571,1595,1658,1219,625,602,482,1
70000,1,1,2,24,0,0,0,0,0,0,65790,67535,65523,65714,67994,69693,3003,2873,1866,3386,2873,1729,1
120000,2,1,2,27,0,-1,2,0,0,-1,154,1832,1012,622,-60,1270,1978,0,293,0,1859,146,1
30000,2,2,2,24,0,0,0,0,0,0,28691,28605,29576,30089,27389,30238,1463,1595,1329,2439,3869,1469,1
20939,1,2,1,32,0,0,0,0,0,0,23302,24293,25402,26203,27669,39169,1409,1500,1296,1757,1924,2612,1
213730,1,1,1,34,2,2,2,2,2,0,109391,111543,113457,114773,113040,115822,5434,5171,4656,1613,4759,4325,1
50000,1,2,1,46,1,2,2,2,2,2,12003,11519,12886,12383,13204,12846,0,1705,0,1100,0,1200,1
30000,1,3,2,51,1,1,1,2,1,1,23840,23216,28088,27357,27590,29300,42,5578,21,1015,2306,90,1
240303,1,1,1,38,0,-1,-1,-1,-1,-1,6706,2161,10278,3522,3802,1130,2169,10428,3522,3802,1130,6980,1
153439,1,2,1,46,2,2,0,0,1,2,17072,16508,17490,23451,24789,24402,0,1559,6281,1916,153,2335,1
100000,1,1,1,42,2,2,1,1,0,0,28595,28767,29293,29631,30790,32218,927,1293,969,1639,1926,1351,1
500000,1,1,2,37,-1,-1,-1,-1,-1,-1,518,2097,1388,327,395,149,2097,1388,327,395,149,21133,1
86580,2,1,1,32,0,0,0,0,0,-1,37266,29713,24301,17365,6791,5002,1771,1678,1000,135,5002,188,1
406358,1,1,1,33,0,0,0,0,0,0,80343,20221,14646,10833,12737,3904,9537,4187,510,9543,3430,4207,1
30000,2,2,1,47,2,2,2,2,2,2,14992,15737,16549,16193,17243,17060,1289,1361,208,1361,238,729,1
70000,2,2,1,27,1,2,1,0,0,1,7992,7721,7874,8944,9594,8110,0,382,1225,741,63,477,1
90000,2,1,2,26,1,0,0,0,0,2,27409,28630,29766,30210,33328,32723,1966,1916,1239,3637,111,1814,1
120907,1,1,1,34,0,1,1,1,1,1,114678,116665,114488,120191,116140,117261,6863,1881,9586,408,7714,344,1
120000,1,1,1,45,0,0,0,0,0,0,562,562,562,1541,489,982,416,416,1395,0,909,0,1
50000,1,2,2,49,1,1,0,0,0,0,49891,48003,33135,19008,15319,16378,827,1396,1280,392,1597,1669,1
90000,2,2,1,27,0,0,2,0,0,0,97727,100162,89351,82654,53439,49135,12125,1,5011,4857,2955,1040,1
90000,2,2,1,49,1,2,0,0,0,0,82987,81686,78605,40240,32660,28662,1754,3205,2466,1988,1719,1719,1
120000,1,1,1,40,0,0,1,1,1,0,8308,9938,11018,12169,11890,12341,1771,1349,1559,126,849,633,1
243448,2,1,2,29,1,0,0,0,0,0,178600,181746,185723,189501,193809,197687,7754,7897,8002,7978,7394,7507,1
100000,1,1,1,31,-1,-1,-1,-1,-1,0,381,381,381,446,354,971,381,381,446,354,933,0,1
120000,2,1,1,33,-1,-1,-1,-1,-1,-1,3747,3,16,3,0,6,3,17,3,0,6,0,1
140000,1,2,1,43,-1,-1,0,-1,-1,-1,10841,2153,1841,3158,1884,3746,2153,1615,3158,1884,3437,464,1
50000,1,1,1,41,0,0,0,0,0,0,55219,50962,46350,35477,18782,17900,1765,2075,1758,3676,841,1448,1
200000,2,1,1,30,1,0,0,0,0,0,162906,155619,132717,120689,123198,125149,6029,4561,4500,4936,4931,4847,1
160000,1,2,1,35,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
464746,1,1,1,53,0,0,0,0,0,0,168776,160971,160017,159150,157141,154778,10262,10215,9702,9798,9886,9717,1
200000,2,1,1,34,1,-2,-2,-2,-2,-2,-324,-324,-324,-324,-324,-324,0,0,0,0,0,65,1
184709,2,2,1,28,1,1,1,1,1,1,112116,112951,110454,111042,108974,104438,5382,1989,6727,3923,893,6830,1
130000,1,1,1,31,-1,-1,-1,-1,0,0,298,1688,318,878,607,270,1758,324,896,66,0,402,1
70000,1,2,1,44,1,2,2,2,2,1,29297,31117,32704,33215,33936,33342,2314,2398,1347,1397,102,1406,1
28971,1,1,1,23,1,0,0,0,0,0,25128,26298,27203,28032,28514,31212,1938,1948,1925,1531,2358,1267,1
50000,1,1,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
143844,2,1,1,28,1,1,1,-1,-1,-1,63934,66751,515,3955,560,1602,4228,2,3988,562,1604,1118,1
130000,1,2,1,42,2,1,1,1,2,2,120474,122293,120736,130816,132917,130473,4857,1429,12141,5233,1359,1436,1
120000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
213319,1,2,1,42,1,1,1,2,2,1,86076,86998,90671,89812,88540,89016,4133,7189,2699,2605,3234,3267,1
180000,2,2,1,24,0,0,0,0,0,0,8337,9505,9228,11110,24014,8009,1973,2554,2875,23689,1012,1005,1
100000,1,2,2,30,2,2,2,0,0,0,82865,82561,82209,83625,84168,92088,1625,1647,3067,2212,9418,1317,1
50000,1,1,2,40,0,1,1,0,0,1,26835,27691,27483,27625,28853,28563,1903,704,1045,1885,484,1828,1
100000,1,1,1,39,-1,1,-1,-1,-1,-1,2748,1211,923,1546,1477,1904,428,924,1982,1477,1842,589,1
435676,1,1,1,34,-1,0,-1,0,-1,0,1083,194,1463,95,3295,1250,0,1740,0,3365,438,0,1
30000,2,2,1,30,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
160000,2,1,1,35,-1,0,-1,-1,-1,-1,938,542,889,642,640,1288,197,1087,644,641,1291,586,1
50000,1,2,1,48,1,0,0,0,0,0,53510,50416,49511,19998,20212,19307,2631,1532,897,906,929,833,1
30000,1,2,1,34,2,1,1,1,2,2,26081,27152,26475,28707,27955,29942,1799,39,2972,0,2588,0,1
30000,2,1,1,26,0,0,0,0,0,0,29900,28995,29934,30097,27981,28571,861,1632,1765,1042,1029,3079,1
170000,1,1,2,30,-1,-2,-1,-1,-2,-2,568,568,696,568,568,568,568,696,568,568,568,568,1
230000,2,2,1,33,1,0,-1,-1,-1,-1,8473,8440,2380,-53,5706,12913,1096,2399,626,7112,12923,2697,1
20000,1,1,1,27,1,1,2,0,0,0,17030,18429,17841,19102,19229,18843,2007,0,1580,699,687,685,1
20000,1,2,1,31,0,0,0,2,1,1,16654,17682,19901,19295,20195,19220,1305,2522,0,1353,185,1000,1
125913,1,2,2,28,0,0,2,0,0,0,54549,56026,40821,45015,11581,5031,3978,747,5526,7362,1560,408,1
60000,2,1,2,32,-1,0,-1,2,0,0,3977,1271,470,341,393,367,991,478,0,374,322,3116,1
20000,1,2,2,31,1,2,0,0,0,0,18837,18112,19299,19500,19536,19299,0,1772,909,687,418,1225,1
140000,2,1,2,28,0,0,-1,-1,-1,-1,206,1503,407,103,151,103,1400,407,103,151,103,1190,1
240000,2,2,1,28,-1,-1,-1,-1,-1,-1,2576,1173,2525,1718,1623,1798,1173,2525,1718,1623,1798,607,1
200000,1,1,1,32,1,2,2,2,2,2,170736,172468,177068,177913,177877,182526,5967,8541,5221,3303,7627,4475,1
10000,1,2,1,26,1,1,1,3,3,2,2694,2926,2658,1936,1395,1560,999,499,14,194,659,0,1
149096,2,2,1,37,0,1,1,0,0,0,108407,109745,105705,31699,32194,32595,4742,185,1274,1259,1196,1287,1
200000,1,1,1,33,1,1,2,2,2,2,156367,167842,169886,171607,175802,179367,15462,6276,5999,7092,6630,4889,1
50000,1,2,1,41,1,1,1,1,-2,-2,19696,14390,12804,0,0,0,2446,292,0,0,0,0,1
30000,1,2,1,53,1,2,0,0,0,0,13242,12972,13976,13986,14164,14749,229,1523,536,550,943,562,1
126782,1,2,1,44,1,0,0,1,1,1,72051,73149,77474,79086,80460,82195,2700,5502,3296,3279,3135,3203,1
150000,1,2,2,28,0,1,1,1,0,0,4030,4888,7029,3726,2552,2695,1239,3469,1,1263,1258,839,1
184389,1,2,2,35,0,0,0,0,1,0,71534,65438,55642,58234,56919,57744,5005,2281,3865,564,3011,7316,1
128969,1,3,2,36,1,1,0,0,0,0,113890,107425,107002,95092,96879,96436,430,4592,3282,3468,3538,2671,1
110000,2,2,1,34,0,0,0,0,0,0,5339,6106,3342,4199,4281,4370,957,911,980,213,218,219,1
360000,1,2,1,62,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
60000,1,1,2,36,1,1,1,1,1,1,60796,61760,60937,59861,58060,59960,2805,1175,3619,1508,3879,1220,1
137023,1,1,1,40,0,0,0,0,0,0,138928,138295,141242,80192,72784,74150,4761,4983,2926,2263,2306,2341,1
360000,1,1,1,42,0,0,0,0,0,0,13703,15583,15119,14057,14177,16157,4123,4115,4277,2907,5431,5038,1
319124,1,1,1,41,0,0,0,0,0,0,20947,28841,31629,31046,4615,1415,9378,4693,87,175,87,175,1
160000,1,1,1,40,-1,-1,-1,-1,0,-1,354,354,354,383,475,443,354,354,383,283,485,191,1
149415,2,3,1,34,0,0,0,0,0,0,89978,97180,98863,99053,99862,99807,9678,4282,3558,3530,3845,2918,1
135167,2,2,1,31,2,0,0,0,0,0,134220,132916,135127,135311,139532,139046,2661,7015,5000,7708,4813,4714,1
20000,1,2,2,34,0,0,0,0,0,0,16563,17206,17570,17947,17761,10295,1324,1226,849,787,393,0,1
80000,2,2,1,26,1,0,0,0,0,0,52438,51868,29110,43339,42813,40073,3222,2799,24195,4887,5498,4719,1
30000,1,2,2,48,2,1,1,1,1,1,25842,26402,28345,28141,28972,6803,1196,3444,536,975,268,268,1
120000,1,1,1,43,-1,-1,-1,-1,-1,-1,313,313,313,184,628,406,313,313,184,628,406,628,1
180000,1,1,1,39,-1,-1,0,0,-1,-1,1306,1199,876,385,546,922,1199,662,215,546,922,169,1
70000,1,1,2,29,1,2,2,2,2,1,33974,34813,36021,36567,37086,37844,1695,2063,1434,1412,1500,1594,1
226426,1,1,1,41,0,0,0,0,0,0,221486,223756,226945,218184,168890,169697,9166,8332,8573,6270,6187,6411,1
106668,1,2,2,41,1,1,0,0,0,0,117039,109976,113186,90335,59394,61161,1499,6665,5664,2399,2999,2399,1
140000,2,1,2,29,2,1,1,1,-1,-1,3011,4145,1409,0,48,48,1429,6,0,48,0,16,1
79633,1,2,2,30,0,0,0,0,0,0,13757,67741,61442,55573,41426,33885,62892,2954,3378,2021,1978,3018,1
90000,2,1,2,25,0,0,0,1,1,1,9304,10076,10206,9929,10197,9418,1892,1521,739,1285,260,1275,1
50000,2,1,1,32,0,0,0,0,0,0,49219,49802,49857,40146,19220,16271,2357,1969,1791,749,1049,2353,1
50000,1,2,1,34,0,0,0,0,0,0,48907,48195,47336,41177,18781,25591,2000,2465,2515,1450,1701,1805,1
20000,1,2,2,33,-1,-1,2,0,0,0,390,780,390,472,780,0,780,0,472,307,0,0,1
50000,2,2,1,28,-1,-1,-2,-2,-2,-2,1838,0,0,0,0,0,0,0,0,0,0,0,1
230000,1,1,1,40,1,1,1,2,2,2,187628,190636,197649,200639,203354,200019,7590,11597,7743,7500,0,9336,1
60000,1,2,1,36,0,0,0,0,0,0,18594,19250,20280,21824,22775,28602,1048,1441,2099,1397,6214,2000,1
10000,1,1,2,35,1,0,0,0,0,0,8819,8884,9029,9363,9755,9646,603,1256,1217,599,179,456,1
50000,1,2,2,34,0,1,0,0,0,0,48187,42455,40712,16078,15196,14576,644,2082,814,5000,1535,3584,1
241641,1,2,2,33,0,-1,-1,0,0,0,2578,17149,8473,10423,9914,9513,17150,8475,4243,8797,9513,10651,1
50000,2,3,1,54,1,2,1,1,0,0,23963,23468,26401,25916,27072,29141,184,3631,184,1815,2623,276,1
210000,1,2,1,35,1,1,1,1,1,1,127995,119579,107767,75441,36827,12830,8963,1516,4674,1293,772,772,1
50000,1,2,2,35,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
120000,1,2,1,46,0,0,0,0,0,0,72136,73607,75414,77931,78572,80613,2730,3052,3775,2527,3306,2693,1
100000,1,1,1,35,0,0,0,0,-1,-1,12864,11374,10304,2195,2567,0,887,1026,650,1081,0,0,1
50000,1,2,1,41,2,0,0,0,0,0,29965,30467,30537,29946,29327,29395,1872,1524,1007,1037,1030,998,1
30000,2,1,2,22,0,0,0,1,1,0,29348,29635,29411,29368,15872,13049,897,2478,1494,221,757,864,1
50000,2,2,1,30,0,1,0,0,0,0,51291,50420,49845,28649,28801,29540,484,1409,957,1891,2007,1068,1
30000,1,2,1,44,2,2,2,2,1,1,17889,18811,19477,19561,19948,19746,1508,1263,695,908,212,1487,1
160000,1,2,1,36,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
202486,2,2,1,35,2,0,0,0,0,0,53991,55541,56734,58604,61130,63838,3024,2253,2809,3465,3756,637,1
260000,2,1,2,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
70000,1,3,1,52,2,2,2,2,2,2,20500,22471,21819,24125,24103,25479,2422,0,2680,613,1825,1100,1
60000,1,2,1,25,0,0,0,0,0,0,20547,21301,22278,22432,22338,25398,1375,1344,980,861,3899,4849,1
40000,1,2,1,35,1,2,0,0,0,0,38425,37531,38190,39558,36647,38040,0,1612,1961,1486,2014,2921,1
500000,1,2,1,66,-1,-1,-1,-1,-1,-1,-204,2969,2500,2645,8901,4447,3173,2101,2246,8502,3058,673,1
220000,1,1,2,33,0,-2,-2,-1,0,-1,191,0,0,90,90,219,0,0,109,0,173,59,1
50000,1,2,2,24,0,-1,-1,1,1,-1,10591,19007,11109,7548,6936,12072,23174,7006,1822,4201,14609,4305,1
360000,2,1,1,30,0,-1,-1,-2,-2,-2,-1,117,0,0,0,0,118,0,0,0,0,0,1
90000,2,1,2,29,1,1,0,0,0,0,88492,80899,78782,64560,66495,67525,3141,3500,3000,3000,3000,4376,1
170000,1,1,1,32,2,2,2,2,2,2,151987,154444,157898,153963,166920,166734,6367,7310,0,16336,2526,7060,1
80000,1,2,1,28,2,2,0,0,0,0,79873,76722,75781,77137,78457,79984,73,2699,2476,2522,3796,1498,1
200000,1,2,1,45,0,-1,-1,-2,-2,-1,5420,1164,-133,-133,-133,7343,1298,0,0,0,7477,0,1
260000,2,1,1,37,0,0,0,0,0,0,1126,596,2825,428,1126,2073,415,2722,459,342,1736,560,1
483994,2,1,2,34,-1,-1,-1,-1,0,0,924,262,182,6048,32371,12224,266,186,6052,29150,5825,5399,1
200000,1,2,1,40,-1,-1,0,-1,-1,0,324,358,324,373,373,324,358,291,373,324,291,358,1
240000,1,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,1,2,2,23,0,-2,-2,-2,-2,-2,-946,-3085,-1542,-1542,-1542,-1542,0,0,0,0,0,0,1
130000,1,1,2,27,0,0,0,0,0,0,81722,84002,85386,84350,86214,87845,3599,3341,3017,3220,3158,3349,1
130000,2,3,1,52,0,0,0,0,0,0,119554,84504,84605,43353,43453,34724,3880,4027,2754,2503,1405,1756,1
102653,1,2,1,41,1,1,2,0,0,0,17847,18975,17306,17710,15854,16191,1644,292,779,514,673,587,1
109604,2,1,1,32,1,1,0,0,0,2,58772,56891,56253,24830,52123,25759,1239,2064,1213,2345,0,1011,1
10000,2,2,1,29,0,3,2,2,1,1,4401,3315,3493,3669,3554,4135,324,329,332,43,743,25,1
110000,1,2,1,44,2,2,2,2,2,2,57001,56725,59190,58710,64212,64098,1216,3675,1081,6530,1081,3953,1
20000,1,1,1,30,0,0,0,0,0,0,16097,17285,17981,18268,18009,-825,1604,1621,1660,917,78,904,1
30000,1,2,2,29,1,0,0,2,2,2,24068,24360,28673,29232,29799,30343,979,4919,1331,1256,1243,617,1
50000,1,2,1,31,0,0,0,1,0,0,12105,16022,16948,9342,1112,0,4975,7209,2548,380,0,0,1
50000,1,1,1,32,0,1,0,0,0,-1,46817,46911,46992,19554,-430,32718,1686,2127,2002,253,33656,1318,1
